n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,c_e,theta_drop,testing_region,lambda
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.1,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.1,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.04,10,0.2,0.2,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.2,0.2,1.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.2,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.2,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.04666666666666666,10,0.4,0.4,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.4,0.4,1.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.4,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.4,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,10,0.6,0.6,0.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.6,0.6,0.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.6,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.6,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,10,0.8,0.8,0.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.8,0.8,0.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.8,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.8,,,0.0
31,0.25806451612903225,0.6451612903225806,0.0967741935483871,0.125,0.0,0.03225806451612903,bayes,0.03225806451612903,0.0332258064516129,11,0.01,0.01,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.01,0.01,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.01,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.01,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.025,0.025,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.025,0.025,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.025,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.025,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.05,0.05,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.05,0.05,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.05,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.05,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.1,0.1,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.1,0.1,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.1,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.1,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.2,0.2,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.2,0.2,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.2,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.2,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.4,0.4,1.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.4,0.4,1.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.4,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.4,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.6,0.6,0.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.6,0.6,0.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.6,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.6,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,bayes,0.03225806451612903,0.03225806451612903,11,0.8,0.8,0.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,risktriage,0.03225806451612903,0.03225806451612903,11,0.8,0.8,0.0,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval,0.03225806451612903,0.03225806451612903,11,0.8,,,0.0
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.0,0.03225806451612903,rac_interval_cost,0.03225806451612903,0.03225806451612903,11,0.8,,,0.0
30,0.13333333333333333,0.7666666666666667,0.1,0.0,0.17391304347826086,0.13333333333333333,bayes,0.13333333333333333,0.1343333333333333,12,0.01,0.01,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.01,0.01,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.01,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.01,,,0.0
30,0.13333333333333333,0.7666666666666667,0.1,0.0,0.17391304347826086,0.13333333333333333,bayes,0.13333333333333333,0.1358333333333333,12,0.025,0.025,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.025,0.025,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.025,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.025,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.05,0.05,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.05,0.05,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.05,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.05,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.1,0.1,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.1,0.1,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.1,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.1,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.2,0.2,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.2,0.2,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.2,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.2,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.4,0.4,1.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.4,0.4,1.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.4,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.4,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.6,0.6,0.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.6,0.6,0.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.6,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.6,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,bayes,0.2,0.2,12,0.8,0.8,0.0,
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,risktriage,0.2,0.2,12,0.8,0.8,0.0,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval,0.2,0.2,12,0.8,,,0.0
30,0.2,0.8,0.0,0.3333333333333333,0.16666666666666666,0.2,rac_interval_cost,0.2,0.2,12,0.8,,,0.0
30,0.36666666666666664,0.5666666666666667,0.06666666666666667,0.09090909090909091,0.0,0.03333333333333333,bayes,0.03333333333333333,0.034,13,0.01,0.01,1.0,
30,0.16666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,0.0,risktriage,0.0,0.002666666666666666,13,0.01,0.01,1.0,6.4362541762141525
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.0023333333333333335,13,0.01,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.0023333333333333335,13,0.01,,,13.533144247746316
30,0.36666666666666664,0.5666666666666667,0.06666666666666667,0.09090909090909091,0.0,0.03333333333333333,bayes,0.03333333333333333,0.034999999999999996,13,0.025,0.025,1.0,
30,0.16666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,0.0,risktriage,0.0,0.006666666666666667,13,0.025,0.025,1.0,7.467690177849131
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.005833333333333333,13,0.025,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.005833333333333333,13,0.025,,,13.533144247746316
30,0.36666666666666664,0.5666666666666667,0.06666666666666667,0.09090909090909091,0.0,0.03333333333333333,bayes,0.03333333333333333,0.03666666666666667,13,0.05,0.05,1.0,
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,risktriage,0.0,0.011666666666666665,13,0.05,0.05,1.0,8.664418008604269
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.011666666666666665,13,0.05,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.011666666666666665,13,0.05,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,13,0.1,0.1,1.0,
30,0.16666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,0.0,risktriage,0.0,0.02666666666666667,13,0.1,0.1,1.0,11.663948839258536
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.02333333333333333,13,0.1,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.02333333333333333,13,0.1,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,13,0.2,0.2,1.0,
30,0.16666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,0.0,risktriage,0.0,0.05333333333333334,13,0.2,0.2,1.0,18.218177145108307
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.04666666666666666,13,0.2,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.04666666666666666,13,0.2,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,13,0.4,0.4,1.0,
30,0.16666666666666666,0.5666666666666667,0.26666666666666666,0.0,0.0,0.0,risktriage,0.0,0.10666666666666667,13,0.4,0.4,1.0,59.831481895400536
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.09333333333333332,13,0.4,,,13.533144247746316
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval_cost,0.0,0.09333333333333332,13,0.4,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,13,0.6,0.6,0.0,
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,13,0.6,0.6,0.0,125.80424154770618
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.14,13,0.6,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,13,0.6,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,bayes,0.06666666666666667,0.06666666666666667,13,0.8,0.8,0.0,
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,13,0.8,0.8,0.0,125.80424154770618
30,0.2,0.5666666666666667,0.23333333333333334,0.0,0.0,0.0,rac_interval,0.0,0.18666666666666665,13,0.8,,,13.533144247746316
30,0.4,0.6,0.0,0.16666666666666666,0.0,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,13,0.8,,,13.533144247746316
31,0.25806451612903225,0.7096774193548387,0.03225806451612903,0.125,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06483870967741935,14,0.01,0.01,1.0,
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,risktriage,0.0,0.0029032258064516123,14,0.01,0.01,1.0,4.500668995179693
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.0029032258064516123,14,0.01,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.0029032258064516123,14,0.01,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.025,0.025,1.0,
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,risktriage,0.0,0.007258064516129033,14,0.025,0.025,1.0,5.190354535275164
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.007258064516129033,14,0.025,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.007258064516129033,14,0.025,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.05,0.05,1.0,
31,0.12903225806451613,0.6129032258064516,0.25806451612903225,0.0,0.0,0.0,risktriage,0.0,0.012903225806451611,14,0.05,0.05,1.0,5.985727950823423
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.014516129032258065,14,0.05,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.014516129032258065,14,0.05,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.1,0.1,1.0,
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,risktriage,0.0,0.02903225806451613,14,0.1,0.1,1.0,7.960802969434607
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.02903225806451613,14,0.1,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.02903225806451613,14,0.1,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.2,0.2,1.0,
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,risktriage,0.0,0.05806451612903226,14,0.2,0.2,1.0,12.21002987126372
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.05806451612903226,14,0.2,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.05806451612903226,14,0.2,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.4,0.4,1.0,
31,0.12903225806451613,0.6129032258064516,0.25806451612903225,0.0,0.0,0.0,risktriage,0.0,0.10322580645161289,14,0.4,0.4,1.0,38.20114055341034
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.11612903225806452,14,0.4,,,10.587581734221784
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval_cost,0.0,0.11612903225806452,14,0.4,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.6,0.6,0.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,risktriage,0.06451612903225806,0.06451612903225806,14,0.6,0.6,0.0,77.92486913965374
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.17419354838709672,14,0.6,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,rac_interval_cost,0.06451612903225806,0.06451612903225806,14,0.6,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,bayes,0.06451612903225806,0.06451612903225806,14,0.8,0.8,0.0,
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,risktriage,0.06451612903225806,0.06451612903225806,14,0.8,0.8,0.0,77.92486913965374
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.0,0.0,rac_interval,0.0,0.23225806451612904,14,0.8,,,10.587581734221784
31,0.2903225806451613,0.7096774193548387,0.0,0.1111111111111111,0.045454545454545456,0.06451612903225806,rac_interval_cost,0.06451612903225806,0.06451612903225806,14,0.8,,,10.587581734221784
31,0.22580645161290322,0.7419354838709677,0.03225806451612903,0.42857142857142855,0.08695652173913043,0.16129032258064516,bayes,0.16129032258064516,0.16161290322580643,15,0.01,0.01,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.01,0.01,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.01,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.01,,,0.0
31,0.22580645161290322,0.7419354838709677,0.03225806451612903,0.42857142857142855,0.08695652173913043,0.16129032258064516,bayes,0.16129032258064516,0.1620967741935484,15,0.025,0.025,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.025,0.025,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.025,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.025,,,0.0
31,0.22580645161290322,0.7419354838709677,0.03225806451612903,0.42857142857142855,0.08695652173913043,0.16129032258064516,bayes,0.16129032258064516,0.1629032258064516,15,0.05,0.05,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.05,0.05,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.05,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.05,,,0.0
31,0.22580645161290322,0.7419354838709677,0.03225806451612903,0.42857142857142855,0.08695652173913043,0.16129032258064516,bayes,0.16129032258064516,0.16451612903225804,15,0.1,0.1,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.1,0.1,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.1,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.1,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,bayes,0.1935483870967742,0.1935483870967742,15,0.2,0.2,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.2,0.2,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.2,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.2,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,bayes,0.1935483870967742,0.1935483870967742,15,0.4,0.4,1.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.4,0.4,1.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.4,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.4,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,bayes,0.1935483870967742,0.1935483870967742,15,0.6,0.6,0.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.6,0.6,0.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.6,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.6,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,bayes,0.1935483870967742,0.1935483870967742,15,0.8,0.8,0.0,
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,risktriage,0.1935483870967742,0.1935483870967742,15,0.8,0.8,0.0,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval,0.1935483870967742,0.1935483870967742,15,0.8,,,0.0
31,0.22580645161290322,0.7741935483870968,0.0,0.42857142857142855,0.125,0.1935483870967742,rac_interval_cost,0.1935483870967742,0.1935483870967742,15,0.8,,,0.0
