seed,method,B,recall,best,regret
8,sabatier,10,0.0,-1.276992568781071,0.2197658599495127
8,sabatier,15,0.0,-1.2471069819848029,0.18988027315324452
8,sabatier,20,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,sabatier,25,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,sabatier,30,1.0,-1.0572267088315583,0.0
8,ml_rank,5,0.6666666666666666,-1.0572267088315583,0.0
8,ml_rank,10,1.0,-1.0572267088315583,0.0
8,ml_rank,15,1.0,-1.0572267088315583,0.0
8,ml_rank,20,1.0,-1.0572267088315583,0.0
8,ml_rank,25,1.0,-1.0572267088315583,0.0
8,ml_rank,30,1.0,-1.0572267088315583,0.0
8,variance,5,0.0,-1.2471069819848029,0.18988027315324452
8,variance,10,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,variance,15,1.0,-1.0572267088315583,0.0
8,variance,20,1.0,-1.0572267088315583,0.0
8,variance,25,1.0,-1.0572267088315583,0.0
8,variance,30,1.0,-1.0572267088315583,0.0
8,ucb,5,0.6666666666666666,-1.0572267088315583,0.0
8,ucb,10,1.0,-1.0572267088315583,0.0
8,ucb,15,1.0,-1.0572267088315583,0.0
8,ucb,20,1.0,-1.0572267088315583,0.0
8,ucb,25,1.0,-1.0572267088315583,0.0
8,ucb,30,1.0,-1.0572267088315583,0.0
8,ei,5,0.6666666666666666,-1.0572267088315583,0.0
8,ei,10,1.0,-1.0572267088315583,0.0
8,ei,15,1.0,-1.0572267088315583,0.0
8,ei,20,1.0,-1.0572267088315583,0.0
8,ei,25,1.0,-1.0572267088315583,0.0
8,ei,30,1.0,-1.0572267088315583,0.0
8,voi,5,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,voi,10,1.0,-1.0572267088315583,0.0
8,voi,15,1.0,-1.0572267088315583,0.0
8,voi,20,1.0,-1.0572267088315583,0.0
8,voi,25,1.0,-1.0572267088315583,0.0
8,voi,30,1.0,-1.0572267088315583,0.0
8,conformal_width,5,0.0,-1.2471069819848029,0.18988027315324452
8,conformal_width,10,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,conformal_width,15,1.0,-1.0572267088315583,0.0
8,conformal_width,20,1.0,-1.0572267088315583,0.0
8,conformal_width,25,1.0,-1.0572267088315583,0.0
8,conformal_width,30,1.0,-1.0572267088315583,0.0
8,risktriage,5,0.6666666666666666,-1.0572267088315583,0.0
8,risktriage,10,1.0,-1.0572267088315583,0.0
8,risktriage,15,1.0,-1.0572267088315583,0.0
8,risktriage,20,1.0,-1.0572267088315583,0.0
8,risktriage,25,1.0,-1.0572267088315583,0.0
8,risktriage,30,1.0,-1.0572267088315583,0.0
9,random,5,0.0,-1.276992568781071,0.20431348695421936
9,random,10,0.0,-1.2252923783298049,0.1526132965029532
9,random,15,0.25,-1.1495656394996336,0.07688655767278196
9,random,20,0.75,-1.0726790818268517,0.0
9,random,25,1.0,-1.0726790818268517,0.0
9,random,30,1.0,-1.0726790818268517,0.0
9,sabatier,5,0.0,-1.2358912135624531,0.16321213173560145
9,sabatier,10,0.0,-1.2358912135624531,0.16321213173560145
9,sabatier,15,0.0,-1.2358912135624531,0.16321213173560145
9,sabatier,20,0.25,-1.146596744307065,0.07391766248021336
9,sabatier,25,0.25,-1.146596744307065,0.07391766248021336
9,sabatier,30,0.75,-1.1215213172516916,0.0488422354248399
9,ml_rank,5,0.75,-1.0726790818268517,0.0
9,ml_rank,10,0.75,-1.0726790818268517,0.0
9,ml_rank,15,1.0,-1.0726790818268517,0.0
9,ml_rank,20,1.0,-1.0726790818268517,0.0
9,ml_rank,25,1.0,-1.0726790818268517,0.0
9,ml_rank,30,1.0,-1.0726790818268517,0.0
9,variance,5,0.0,-1.197462451910123,0.12478337008327123
9,variance,10,0.0,-1.1914165941889756,0.11873751236212393
