n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,param,coverage
31,0.1935483870967742,0.7096774193548387,0.0967741935483871,0.0,0.13636363636363635,0.0967741935483871,prob_threshold,0.0967741935483871,0.11612903225806451,4,0.05,
31,0.1935483870967742,0.7096774193548387,0.0967741935483871,0.0,0.13636363636363635,0.0967741935483871,prob_threshold,0.0967741935483871,0.11612903225806451,4,0.1,
31,0.1935483870967742,0.7419354838709677,0.06451612903225806,0.0,0.17391304347826086,0.12903225806451613,prob_threshold,0.12903225806451613,0.14193548387096774,4,0.15000000000000002,
31,0.1935483870967742,0.7419354838709677,0.06451612903225806,0.0,0.17391304347826086,0.12903225806451613,prob_threshold,0.12903225806451613,0.14193548387096774,4,0.2,
31,0.1935483870967742,0.7419354838709677,0.06451612903225806,0.0,0.17391304347826086,0.12903225806451613,prob_threshold,0.12903225806451613,0.14193548387096774,4,0.25,
31,0.1935483870967742,0.7741935483870968,0.03225806451612903,0.0,0.20833333333333334,0.16129032258064516,prob_threshold,0.16129032258064516,0.16774193548387098,4,0.3,
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,prob_threshold,0.1935483870967742,0.1935483870967742,4,0.35000000000000003,
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,prob_threshold,0.1935483870967742,0.1935483870967742,4,0.4,
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,prob_threshold,0.1935483870967742,0.1935483870967742,4,0.45,
31,0.1935483870967742,0.7096774193548387,0.0967741935483871,0.0,0.22727272727272727,0.16129032258064516,uncertainty,0.16129032258064516,0.1806451612903226,4,0.1,
31,0.12903225806451613,0.6774193548387096,0.1935483870967742,0.0,0.23809523809523808,0.16129032258064516,uncertainty,0.16129032258064516,0.2,4,0.2,
31,0.12903225806451613,0.5806451612903226,0.2903225806451613,0.0,0.2222222222222222,0.12903225806451613,uncertainty,0.12903225806451613,0.18709677419354845,4,0.30000000000000004,
31,0.0967741935483871,0.5161290322580645,0.3870967741935484,0.0,0.1875,0.0967741935483871,uncertainty,0.0967741935483871,0.1741935483870968,4,0.4,
31,0.0967741935483871,0.41935483870967744,0.4838709677419355,0.0,0.23076923076923078,0.0967741935483871,uncertainty,0.0967741935483871,0.19354838709677422,4,0.5,
31,0.06451612903225806,0.3548387096774194,0.5806451612903226,0.0,0.09090909090909091,0.03225806451612903,uncertainty,0.03225806451612903,0.1483870967741936,4,0.6,
31,0.0,0.3225806451612903,0.6774193548387096,,0.1,0.03225806451612903,uncertainty,0.03225806451612903,0.167741935483871,4,0.7000000000000001,
31,0.0,0.22580645161290322,0.7741935483870968,,0.14285714285714285,0.03225806451612903,uncertainty,0.03225806451612903,0.18709677419354842,4,0.8,
31,0.0,0.12903225806451613,0.8709677419354839,,0.0,0.0,uncertainty,0.0,0.1741935483870968,4,0.9,
31,0.0,0.0967741935483871,0.9032258064516129,,0.0,0.0,split_cp,0.0,0.18064516129032263,4,0.05,1.0
31,0.0,0.16129032258064516,0.8387096774193549,,0.0,0.0,split_cp,0.0,0.167741935483871,4,0.1,1.0
31,0.0967741935483871,0.4838709677419355,0.41935483870967744,0.0,0.0,0.0,split_cp,0.0,0.0838709677419355,4,0.2,0.8064516129032258
31,0.0967741935483871,0.4838709677419355,0.41935483870967744,0.0,0.0,0.0,split_cp,0.0,0.0838709677419355,4,0.3,0.7419354838709677
31,0.1935483870967742,0.6774193548387096,0.12903225806451613,0.0,0.09523809523809523,0.06451612903225806,crc,0.06451612903225806,0.09032258064516129,4,0.05,0.22580645161290322
31,0.1935483870967742,0.6774193548387096,0.12903225806451613,0.0,0.09523809523809523,0.06451612903225806,rac,0.06451612903225806,0.09032258064516129,4,0.05,0.22580645161290322
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,crc,0.1935483870967742,0.1935483870967742,4,0.1,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,rac,0.1935483870967742,0.1935483870967742,4,0.1,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,crc,0.1935483870967742,0.1935483870967742,4,0.15,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,rac,0.1935483870967742,0.1935483870967742,4,0.15,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,crc,0.1935483870967742,0.1935483870967742,4,0.2,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,rac,0.1935483870967742,0.1935483870967742,4,0.2,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,crc,0.1935483870967742,0.1935483870967742,4,0.3,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,rac,0.1935483870967742,0.1935483870967742,4,0.3,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,crc,0.1935483870967742,0.1935483870967742,4,0.4,0.0
31,0.1935483870967742,0.8064516129032258,0.0,0.0,0.24,0.1935483870967742,rac,0.1935483870967742,0.1935483870967742,4,0.4,0.0
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.05,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.1,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.15000000000000002,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.2,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.25,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.3,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,prob_threshold,0.034482758620689655,0.041379310344827586,5,0.35000000000000003,
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,prob_threshold,0.06896551724137931,0.06896551724137931,5,0.4,
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,prob_threshold,0.06896551724137931,0.06896551724137931,5,0.45,
29,0.13793103448275862,0.7931034482758621,0.06896551724137931,0.0,0.08695652173913043,0.06896551724137931,uncertainty,0.06896551724137931,0.08275862068965517,5,0.1,
29,0.13793103448275862,0.6896551724137931,0.1724137931034483,0.0,0.05,0.034482758620689655,uncertainty,0.034482758620689655,0.06896551724137931,5,0.2,
29,0.13793103448275862,0.5862068965517241,0.27586206896551724,0.0,0.058823529411764705,0.034482758620689655,uncertainty,0.034482758620689655,0.0896551724137931,5,0.30000000000000004,
29,0.10344827586206896,0.5172413793103449,0.3793103448275862,0.0,0.06666666666666667,0.034482758620689655,uncertainty,0.034482758620689655,0.11034482758620691,5,0.4,
